"date","close","volume","open","high","low"
"2017/08/21","99.0800","1491580.0000","98.1600","99.2050","97.9900"
"2017/08/18","98.0300","1581465.0000","97.8000","98.7400","96.9000"
"2017/08/17","97.8400","2555976.0000","100.1800","100.1800","97.8000"
"2017/08/16","100.3000","1905949.0000","100.6000","100.8500","99.6900"
"2017/08/15","100.4000","1603427.0000","100.3200","101.0400","99.9300"
"2017/08/14","100.0700","2578235.0000","100.1900","100.4500","99.6700"
"2017/08/11","99.4000","2152638.0000","99.5000","100.1600","98.8600"
"2017/08/10","99.5200","3911240.0000","100.9600","101.0000","99.2000"
"2017/08/09","101.3500","2777792.0000","103.1000","103.2000","101.2100"
"2017/08/08","103.9500","4617821.0000","100.9500","104.7600","100.5300"
"2017/08/07","106.1700","4811436.0000","107.0000","107.6299","105.7000"
"2017/08/04","105.0200","3066572.0000","104.0700","105.0500","103.6500"
"2017/08/03","103.6600","2250279.0000","103.6200","105.1900","103.4500"
"2017/08/02","103.4900","2182321.0000","104.3800","104.7400","102.0500"
"2017/08/01","105.1300","1298178.0000","104.8000","105.5500","104.6100"
"2017/07/31","104.1900","1248366.0000","103.7500","104.9700","103.5700"
"2017/07/28","103.3400","2004587.0000","103.6400","104.6124","103.2700"
"2017/07/27","104.0600","2066365.0000","103.4800","104.4100","102.9800"
"2017/07/26","103.0400","2606163.0000","103.3900","104.8400","102.4700"
"2017/07/25","103.0600","1524211.0000","103.1500","103.3200","102.6400"
"2017/07/24","102.7100","1506067.0000","103.0300","103.1200","102.6100"
"2017/07/21","102.8500","1363918.0000","102.0500","103.0600","102.0200"
"2017/07/20","102.4000","1615304.0000","102.1900","102.9300","101.9100"
"2017/07/19","102.2400","1053973.0000","101.8800","102.6100","101.4510"
"2017/07/18","102.0000","1367371.0000","100.9800","102.3100","100.6400"
"2017/07/17","101.3500","1229825.0000","100.8900","101.9500","100.6100"
"2017/07/14","100.9900","1323909.0000","100.8100","101.3700","100.1700"
"2017/07/13","100.7000","1396410.0000","101.0000","101.2400","100.4600"
"2017/07/12","100.8000","1776851.0000","101.6500","102.0500","100.6800"
"2017/07/11","100.7300","1793714.0000","100.3300","100.9500","99.8300"
"2017/07/10","100.7100","1523908.0000","100.2300","100.8900","99.5600"
"2017/07/07","100.3500","2430767.0000","99.7000","100.7400","99.4300"
"2017/07/06","99.6500","1984415.0000","100.4500","100.7500","99.3800"
"2017/07/05","101.1700","2290927.0000","100.3000","101.5600","100.0500"
"2017/07/03","100.1100","1230937.0000","100.6100","101.0000","99.9200"
"2017/06/30","100.3100","2837436.0000","101.1800","101.2200","100.2800"
"2017/06/29","100.2100","3052762.0000","102.1600","102.3400","99.0800"
"2017/06/28","101.9800","2059229.0000","101.0000","102.5100","100.4700"
"2017/06/27","101.0300","2719033.0000","103.5300","103.5580","100.8900"
"2017/06/26","103.9300","2111930.0000","104.0700","105.1500","103.5100"
"2017/06/23","104.0600","6252434.0000","103.8100","104.4500","103.3200"
"2017/06/22","103.8900","1516790.0000","104.0900","104.4000","103.3900"
"2017/06/21","104.1300","1441375.0000","104.3200","104.7540","103.6700"
"2017/06/20","104.1900","1641503.0000","105.4300","105.8830","104.1600"
"2017/06/19","105.9300","1626186.0000","105.0100","106.3100","104.6400"
"2017/06/16","104.5000","3960268.0000","104.4100","105.3100","103.9700"
"2017/06/15","104.7400","1559970.0000","103.3500","104.8200","102.5400"
"2017/06/14","103.9100","2316116.0000","104.3800","104.9100","102.8568"
"2017/06/13","103.8800","2978367.0000","102.5500","103.8900","102.2500"
"2017/06/12","102.0700","5035449.0000","101.7900","102.4900","100.7700"
"2017/06/09","102.4200","3629512.0000","104.9800","105.4600","101.8600"
"2017/06/08","105.0800","3315891.0000","104.5600","105.1700","102.4000"
"2017/06/07","105.1200","4503604.0000","105.5000","105.6050","103.1200"
"2017/06/06","104.9900","4531547.0000","107.3200","107.5100","104.9200"
"2017/06/05","108.1900","2193231.0000","110.1000","110.3500","107.8000"
"2017/06/02","110.0600","2886223.0000","108.8900","110.5100","108.7600"
"2017/06/01","108.6800","1778313.0000","108.0000","108.9900","107.6500"
"2017/05/31","107.6500","3013912.0000","107.0100","107.6800","106.3900"
"2017/05/30","106.7400","2129136.0000","106.6500","107.2400","106.4100"
"2017/05/26","106.9000","1794734.0000","106.6900","107.5000","106.5500"
"2017/05/25","106.5300","5163088.0000","106.0000","107.4500","106.0000"
"2017/05/24","105.8800","1655628.0000","105.9500","106.1000","105.5100"
"2017/05/23","105.4900","2867518.0000","104.1200","105.5300","103.8750"
"2017/05/22","104.2200","2016297.0000","102.9300","104.3300","102.6900"
"2017/05/19","102.8200","1977317.0000","102.5700","103.2500","102.3700"
"2017/05/18","102.5300","3512885.0000","102.1300","103.7100","101.7400"
"2017/05/17","102.1100","1944119.0000","103.0700","103.1000","102.0600"
"2017/05/16","103.9900","2405459.0000","104.5100","104.5200","103.4300"
"2017/05/15","104.0600","2412633.0000","102.4000","104.3400","102.2500"
"2017/05/12","102.4500","1957921.0000","102.7700","103.1000","102.0500"
"2017/05/11","102.8200","1622566.0000","103.0800","103.6200","102.5700"
"2017/05/10","103.2400","2611129.0000","102.3400","103.4300","101.7100"
"2017/05/09","102.5000","6721578.0000","101.2000","103.2200","99.3500"
"2017/05/08","96.3700","3942421.0000","97.0900","97.5500","95.8900"
"2017/05/05","97.0500","3038497.0000","97.2200","97.2200","96.7400"
"2017/05/04","96.8800","2571053.0000","97.1900","97.3800","96.6700"
"2017/05/03","96.9900","2387155.0000","97.2000","97.3100","96.5600"
"2017/05/02","97.1000","2483008.0000","95.9200","97.1700","95.7400"
"2017/05/01","95.5800","1674741.0000","94.7200","96.0600","94.4600"
"2017/04/28","94.4200","2859866.0000","95.9100","96.0200","93.7000"
"2017/04/27","95.7400","3655294.0000","96.3200","96.4300","95.4200"
"2017/04/26","96.3000","3614491.0000","94.5600","96.8200","94.3600"
"2017/04/25","94.5700","1636917.0000","93.9900","94.7700","93.7500"
"2017/04/24","93.5200","2085005.0000","93.6500","93.9000","93.1500"
"2017/04/21","92.4700","2521379.0000","92.7700","92.9500","92.2400"
"2017/04/20","92.7700","2792850.0000","91.9600","92.9800","90.6700"
"2017/04/19","91.4900","2025780.0000","92.0900","92.4200","91.1800"
"2017/04/18","92.0200","3102398.0000","91.5900","92.2500","90.0000"
"2017/04/17","91.9500","1283991.0000","91.9100","91.9750","91.6000"
"2017/04/13","91.5500","2244914.0000","91.7000","92.1200","91.3200"
"2017/04/12","91.7500","3416564.0000","91.9800","92.0000","90.8800"
"2017/04/11","91.4000","2732254.0000","91.1600","91.5900","90.7900"
"2017/04/10","91.0600","2152901.0000","91.0400","91.7200","90.6600"
"2017/04/07","91.2100","2954694.0000","91.7300","91.7300","90.2500"
"2017/04/06","91.7700","2516244.0000","91.9000","92.1500","91.0700"
"2017/04/05","91.9600","2686517.0000","92.8000","93.2245","91.5500"
"2017/04/04","92.4700","3098026.0000","92.6700","92.9900","91.9250"
"2017/04/03","92.7500","3635609.0000","94.2800","94.5300","92.0800"
"2017/03/31","94.1800","2269717.0000","94.6000","94.9750","93.9900"
"2017/03/30","94.6400","2078584.0000","94.4000","95.4200","94.4000"
"2017/03/29","94.5900","1663239.0000","94.0100","94.7000","93.8600"
"2017/03/28","94.4900","2256913.0000","93.1700","94.9900","93.0000"
"2017/03/27","93.1700","2136667.0000","92.9900","93.5300","92.4525"
"2017/03/24","93.5000","2274870.0000","93.5000","93.8600","93.2500"
"2017/03/23","93.1400","4658219.0000","92.1400","93.6900","92.0800"
"2017/03/22","92.1400","4539340.0000","89.2700","92.2600","89.0500"
"2017/03/21","89.1000","5425136.0000","90.0200","91.5700","88.6700"
"2017/03/20","88.6800","2183480.0000","88.3400","89.2300","88.3100"
"2017/03/17","88.3300","3015136.0000","88.3900","88.4900","87.8900"
"2017/03/16","88.0600","1846418.0000","87.8200","88.5000","87.3500"
"2017/03/15","87.8200","2012080.0000","86.6800","88.0900","86.6700"
"2017/03/14","86.2700","2058875.0000","86.8600","86.8600","86.2500"
"2017/03/13","87.0300","2235408.0000","86.5900","87.0800","86.4200"
"2017/03/10","86.6200","2187416.0000","86.9800","87.0200","86.0300"
"2017/03/09","86.3100","1906347.0000","86.4400","87.1100","86.0500"
"2017/03/08","86.3900","2709185.0000","85.9500","86.7100","85.6300"
"2017/03/07","86.1500","1908010.0000","86.6600","86.8400","85.9300"
"2017/03/06","86.7200","2106975.0000","86.5800","87.0313","86.0600"
"2017/03/03","86.7900","2061637.0000","87.3400","87.6936","86.4200"
"2017/03/02","87.5200","2966746.0000","88.2000","88.2200","87.2200"
"2017/03/01","88.4900","2589460.0000","87.5000","88.9300","87.3800"
"2017/02/28","86.9900","2587163.0000","87.3100","87.7490","86.8900"
"2017/02/27","87.4500","1885190.0000","86.9700","87.6500","86.7500"
"2017/02/24","87.0800","2521731.0000","87.0300","87.5900","86.8000"
"2017/02/23","87.0000","2013454.0000","87.8200","87.9900","86.9600"
"2017/02/22","87.6800","1986798.0000","87.7000","88.0300","87.6100"
"2017/02/21","87.9900","3637118.0000","88.5400","88.8800","87.7400"
"2017/02/17","89.3600","4975117.0000","89.2800","89.6600","87.2400"
"2017/02/16","89.4400","3415881.0000","89.1000","91.0700","88.5000"
"2017/02/15","89.4600","3445845.0000","87.5700","89.4600","87.2700"
"2017/02/14","87.8900","2366781.0000","87.3100","87.9100","87.0600"
"2017/02/13","87.3800","1504163.0000","86.8400","87.4200","86.5850"
"2017/02/10","86.4500","1866744.0000","86.9900","86.9900","86.4400"
"2017/02/09","86.7900","2460783.0000","86.5600","86.9700","86.2600"
"2017/02/08","86.3600","1869493.0000","85.7200","86.4800","85.3725"
"2017/02/07","85.8100","1547704.0000","85.5600","86.3350","85.5500"
"2017/02/06","85.6500","1224274.0000","85.4600","85.7300","85.2029"
"2017/02/03","85.4500","1386684.0000","84.7700","85.5200","84.7700"
"2017/02/02","84.5000","1803807.0000","84.4000","84.8100","83.8100"
"2017/02/01","84.6400","2241738.0000","84.4900","85.2100","84.2700"
"2017/01/31","84.6000","2461976.0000","85.2400","85.2400","84.3600"
"2017/01/30","85.2600","2251919.0000","85.8300","85.8300","84.5850"
"2017/01/27","86.0800","1692432.0000","85.9700","86.3200","85.5300"
"2017/01/26","85.8400","2148260.0000","85.7900","86.2400","85.5400"
"2017/01/25","85.6100","2094728.0000","84.7900","85.7000","84.2382"
"2017/01/24","84.5100","1455829.0000","84.3500","84.9700","84.0200"
"2017/01/23","84.3700","1451988.0000","84.1500","84.5300","83.8200"
"2017/01/20","84.3800","2434777.0000","84.8700","85.7600","84.1600"
"2017/01/19","84.5300","3465030.0000","83.7200","85.2900","83.7200"
"2017/01/18","83.0000","1467270.0000","82.4100","83.0950","82.0700"
"2017/01/17","82.3800","2113634.0000","82.5700","82.9000","82.2100"
"2017/01/13","82.6400","1671459.0000","81.9300","82.6500","81.9300"
"2017/01/12","81.8900","2281638.0000","82.6900","82.7600","81.0400"
"2017/01/11","82.8400","2888140.0000","82.2800","83.4200","81.8000"
"2017/01/10","81.9300","2167964.0000","82.0900","82.4200","81.6600"
"2017/01/09","82.2500","2643139.0000","82.0500","82.7000","81.6000"
"2017/01/06","82.3000","2306201.0000","81.7900","83.0200","81.3250"
"2017/01/05","81.7800","2828241.0000","82.0700","83.0700","81.6600"
"2017/01/04","82.3400","4016215.0000","82.7400","83.3950","82.2500"
"2017/01/03","82.5000","3277090.0000","83.3500","83.8500","81.7100"
"2016/12/30","82.6800","2403317.0000","83.4800","83.6100","82.5382"
"2016/12/29","83.3200","1590762.0000","83.5700","83.7400","83.1100"
"2016/12/28","83.3600","1545135.0000","84.4100","84.4950","83.3050"
"2016/12/27","84.1400","1374249.0000","84.5000","84.6900","83.9500"
"2016/12/23","84.0900","2316857.0000","83.7300","84.1700","83.6000"
"2016/12/22","83.7300","2575113.0000","84.9700","85.0000","83.3300"
"2016/12/21","84.8500","1818333.0000","85.0700","85.4500","84.7500"
"2016/12/20","85.1000","2637568.0000","85.2700","85.7700","84.8075"
"2016/12/19","84.8600","3139050.0000","85.7500","86.0000","84.7100"
"2016/12/16","86.0500","9993690.0000","84.8900","86.1500","84.3000"
"2016/12/15","84.3300","3305181.0000","84.4300","85.3470","83.9200"
"2016/12/14","83.9400","2011410.0000","84.5500","85.0500","83.7600"
"2016/12/13","84.4000","2478915.0000","84.0000","84.9600","83.8650"
"2016/12/12","83.9100","1859735.0000","83.4300","83.9800","82.7600"
"2016/12/09","83.5500","2386288.0000","83.9800","83.9800","83.0700"
"2016/12/08","83.4900","4058650.0000","84.0800","84.5900","83.1450"
"2016/12/07","83.9200","3964602.0000","82.1200","84.2700","81.8600"
"2016/12/06","82.0800","2907256.0000","81.0000","82.1000","80.6700"
"2016/12/05","81.0000","3507972.0000","80.5100","81.2500","80.0400"
"2016/12/02","79.2000","2769256.0000","79.1800","80.2700","78.7900"
"2016/12/01","79.8200","4127057.0000","78.4700","80.2900","78.4700"
"2016/11/30","78.7800","3540334.0000","79.0700","79.3850","78.0300"
"2016/11/29","79.1100","3427958.0000","78.0900","79.5800","78.0900"
"2016/11/28","78.0700","3416917.0000","77.5500","78.5200","77.0300"
"2016/11/25","78.5200","1059567.0000","78.1000","78.9000","77.2600"
"2016/11/23","78.0800","1817793.0000","77.6000","78.1200","77.3300"
"2016/11/22","77.8500","2706277.0000","77.3800","77.9800","77.1600"
"2016/11/21","77.2900","2605628.0000","77.0400","77.8200","76.8800"
"2016/11/18","77.1400","1647256.0000","77.4200","77.6400","77.0400"
"2016/11/17","77.4700","2295150.0000","77.5100","78.0300","77.2300"
"2016/11/16","77.5700","2747565.0000","77.3900","78.1800","77.2800"
"2016/11/15","77.7100","3863390.0000","77.0000","77.8500","76.7400"
"2016/11/14","77.2400","7131580.0000","73.5000","77.8100","73.4600"
"2016/11/11","73.3900","2986783.0000","73.1500","73.8650","72.7500"
"2016/11/10","73.4200","5273770.0000","74.5200","75.0900","73.2200"
"2016/11/09","74.0800","5023477.0000","71.1600","74.2800","71.0000"
"2016/11/08","73.0200","7878980.0000","70.0000","73.6400","69.0400"
"2016/11/07","71.1000","3572384.0000","70.6600","71.1800","70.2800"
"2016/11/04","69.6100","4147463.0000","68.6800","70.6000","68.6800"
"2016/11/03","69.2400","3204001.0000","68.5800","69.4000","68.4000"
"2016/11/02","68.4000","2920156.0000","68.4000","69.2700","68.0250"
"2016/11/01","68.3200","3147206.0000","68.6800","69.0000","67.7400"
"2016/10/31","68.7000","2697757.0000","67.7200","68.9600","67.7200"
"2016/10/28","67.4400","1992970.0000","66.9800","67.8800","66.6900"
"2016/10/27","66.9200","2306969.0000","66.7000","66.9600","66.2100"
"2016/10/26","66.6900","3793728.0000","66.4800","66.9900","65.9100"
"2016/10/25","67.2100","2038199.0000","67.3600","67.5100","67.0000"
"2016/10/24","67.3800","2610331.0000","67.7500","68.4700","67.3600"
"2016/10/21","67.1400","1855365.0000","67.0600","67.5100","66.5900"
"2016/10/20","67.4000","2068366.0000","67.7500","67.8500","66.7900"
"2016/10/19","67.9600","1631723.0000","67.9500","68.2500","67.7400"
"2016/10/18","67.8300","2935795.0000","67.7200","68.0700","67.2300"
"2016/10/17","66.9200","1631804.0000","67.3500","67.7600","66.8400"
"2016/10/14","67.4500","2654825.0000","67.4300","67.8700","67.0100"
"2016/10/13","67.2700","3456854.0000","66.3400","67.3400","66.0600"
"2016/10/12","66.9100","2103712.0000","66.6000","67.0700","66.4300"
"2016/10/11","66.6100","6713507.0000","67.1200","67.4600","66.1600"
"2016/10/10","67.3900","1979212.0000","67.5500","68.0600","67.3700"
"2016/10/07","67.1400","2874490.0000","67.4900","67.8500","66.7400"
"2016/10/06","67.5100","2265338.0000","67.3500","67.6400","66.8400"
"2016/10/05","67.4700","2556204.0000","67.2100","67.6900","67.1200"
"2016/10/04","67.1100","2749174.0000","67.3300","67.4400","66.8750"
"2016/10/03","67.4500","2599447.0000","67.3400","67.7800","67.2900"
"2016/09/30","67.3300","6088172.0000","67.4000","67.7400","66.9500"
"2016/09/29","67.1000","3181846.0000","67.2100","68.0900","66.9800"
"2016/09/28","67.3800","4599161.0000","67.0400","67.4400","66.7000"
"2016/09/27","67.0500","4869140.0000","67.2000","67.9200","66.9550"
"2016/09/26","67.1500","5063831.0000","69.2000","69.2300","67.0100"
"2016/09/23","68.4400","11920830.0000","69.3600","69.4400","68.0950"
"2016/09/22","69.7500","17560830.0000","70.5400","70.7300","69.5100"
"2016/09/21","70.1400","15921370.0000","69.8000","70.3400","69.2400"
"2016/09/20","69.9400","11410300.0000","68.9100","70.9900","68.6600"
"2016/09/19","68.3400","1795108.0000","68.9900","69.3800","67.9500"
"2016/09/16","68.6900","3271078.0000","69.0700","69.1200","68.1200"
"2016/09/15","69.2900","3281501.0000","68.5100","69.5000","68.1300"
"2016/09/14","68.4900","4325816.0000","68.2100","69.1600","67.4450"
"2016/09/13","68.4100","4196001.0000","68.2100","69.0500","67.8600"
"2016/09/12","68.8200","3153073.0000","66.6900","68.9600","66.5400"
"2016/09/09","67.1600","3882955.0000","70.0200","70.1500","67.0500"
"2016/09/08","70.0300","1880610.0000","70.5100","70.5100","69.8800"
"2016/09/07","70.4000","1781710.0000","70.4500","70.6000","70.0100"
"2016/09/06","70.0900","2265354.0000","70.9200","71.1000","69.9600"
"2016/09/02","70.9600","2569310.0000","71.3900","71.7700","70.5500"
"2016/09/01","71.1300","3145830.0000","71.4000","71.9500","70.8800"
"2016/08/31","71.3300","2337346.0000","72.1800","72.5000","71.3200"
"2016/08/30","72.3300","2326699.0000","73.2400","73.2500","72.1900"
"2016/08/29","73.0800","1957671.0000","72.8800","73.8200","72.8800"
"2016/08/26","72.8000","2270322.0000","73.3100","73.5900","72.5500"
"2016/08/25","73.0300","3013830.0000","72.4500","73.1100","72.3000"
"2016/08/24","72.4800","1459877.0000","72.9700","73.2700","72.3300"
"2016/08/23","73.1300","1735156.0000","73.4300","73.4400","72.9800"
"2016/08/22","73.0100","4737869.0000","73.6600","73.9100","72.6200"
"2016/08/19","73.9700","2353761.0000","72.6300","73.9900","72.3400"
"2016/08/18","72.9600","1063113.0000","72.9500","73.2600","72.3110"
"2016/08/17","73.0100","1712657.0000","72.9300","73.0700","72.2800"
"2016/08/16","72.7800","2439371.0000","72.9400","73.1100","72.4200"
"2016/08/15","72.8800","2030528.0000","72.0900","73.1400","72.0200"
"2016/08/12","71.9400","1784759.0000","71.4000","72.5500","71.3000"
"2016/08/11","72.1000","1350119.0000","71.9800","72.3500","71.6400"
"2016/08/10","71.8600","2341194.0000","72.0300","72.5300","71.5200"
"2016/08/09","71.8500","2639749.0000","72.6300","72.9800","71.7400"
"2016/08/08","72.5400","3782583.0000","72.9900","73.2300","72.3100"
"2016/08/05","72.7100","1846302.0000","72.6900","73.1400","72.3100"
"2016/08/04","72.2100","1974531.0000","71.2900","72.2400","70.6101"
"2016/08/03","71.3100","2888987.0000","70.4400","71.4000","70.1500"
"2016/08/02","70.5900","2514777.0000","71.1900","71.2100","69.6750"
"2016/08/01","71.1900","2235725.0000","71.4900","71.7400","70.7300"
"2016/07/29","71.7000","2408302.0000","71.3200","71.8500","70.8900"
"2016/07/28","71.5300","3653241.0000","69.5200","71.6400","69.0000"
"2016/07/27","70.5400","4010093.0000","71.0500","71.1799","69.7200"
"2016/07/26","71.6700","2531742.0000","71.1100","71.7250","70.7000"
"2016/07/25","71.2100","2790255.0000","70.9200","71.3500","70.6600"
"2016/07/22","70.9900","1838234.0000","70.3000","71.1200","70.0500"
"2016/07/21","70.3800","2579295.0000","69.6200","70.4700","69.4600"
"2016/07/20","69.8700","1916222.0000","70.2100","70.4300","69.7400"
"2016/07/19","70.1500","3060852.0000","69.9000","70.1700","69.3900"
"2016/07/18","70.3900","2061747.0000","70.1900","70.7550","69.9900"
"2016/07/15","70.2000","1838357.0000","70.4200","70.5600","69.2800"
"2016/07/14","70.4500","2274479.0000","70.9000","71.0000","70.3400"
"2016/07/13","70.1200","3413859.0000","71.5300","71.5500","69.5800"
"2016/07/12","71.2600","3910716.0000","70.4700","71.5000","70.4500"
"2016/07/11","70.1200","3282892.0000","69.8500","70.2700","69.6200"
"2016/07/08","69.8500","3686885.0000","68.9900","70.0350","68.8425"
"2016/07/07","68.3600","2918486.0000","67.9800","68.7100","67.4000"
"2016/07/06","67.8500","2899572.0000","66.7000","67.9500","66.3100"
"2016/07/05","67.0900","3093813.0000","67.8400","67.9500","66.7600"
"2016/07/01","67.7900","3340979.0000","66.3900","67.9000","66.0900"
"2016/06/30","66.4600","4329573.0000","65.6800","66.7500","64.8800"
"2016/06/29","64.9000","4199942.0000","63.1900","65.3400","63.1700"
"2016/06/28","62.5900","4016450.0000","62.1700","62.7300","61.6500"
"2016/06/27","61.2100","6497175.0000","63.3100","63.8150","60.8700"
"2016/06/24","63.9100","6184059.0000","66.3600","67.3400","63.8400"
"2016/06/23","68.9500","2472663.0000","68.3900","68.9900","68.0400"
"2016/06/22","67.7500","3591961.0000","67.8900","68.4200","67.4200"
"2016/06/21","67.7100","2429216.0000","67.7300","67.8300","67.1300"
"2016/06/20","67.8400","3090967.0000","67.1600","68.4600","67.0580"
"2016/06/17","66.4700","3229466.0000","65.5800","66.5900","65.5100"
"2016/06/16","65.5900","2739122.0000","65.4800","65.7400","64.3300"
"2016/06/15","65.7200","2933345.0000","65.4600","66.7300","65.4100"
"2016/06/14","65.3800","3359123.0000","65.6100","65.9900","64.9700"
"2016/06/13","65.9600","2872612.0000","66.3500","67.0000","65.9400"
"2016/06/10","66.4900","2553068.0000","66.4200","66.6900","66.0700"
"2016/06/09","67.2200","2551760.0000","67.1400","67.4200","66.6701"
"2016/06/08","67.5600","3493352.0000","67.4800","67.8800","66.3200"
"2016/06/07","67.3100","2302815.0000","68.0700","68.1500","67.2100"
"2016/06/06","67.8500","1827932.0000","68.0400","68.2500","67.5400"
"2016/06/03","68.0300","2902272.0000","67.8800","68.4000","67.0000"
"2016/06/02","68.5200","3879539.0000","66.7900","68.8100","66.6300"
"2016/06/01","67.1500","3899405.0000","66.2250","67.2900","65.6700"
"2016/05/31","66.0400","2367288.0000","66.3400","66.6900","65.9100"
"2016/05/27","66.3100","1619255.0000","65.7600","66.3400","65.5800"
"2016/05/26","65.5600","2025457.0000","66.1800","66.1900","65.3700"
"2016/05/25","66.2000","2750526.0000","65.3700","66.3400","65.1600"
"2016/05/24","65.3700","2271711.0000","65.1700","65.6100","64.8700"
"2016/05/23","64.8600","2001870.0000","65.0200","65.1200","64.4850"
"2016/05/20","64.9800","3008238.0000","64.7800","65.3700","64.7000"
"2016/05/19","64.9700","3533047.0000","65.1400","65.2500","64.1100"
"2016/05/18","65.7100","4548633.0000","67.0000","67.2700","65.1200"
"2016/05/17","67.2550","2726101.0000","67.7100","68.4100","67.0100"
"2016/05/16","67.7100","2648170.0000","66.8800","68.1600","66.6400"
"2016/05/13","66.8800","3808320.0000","67.7100","68.4500","66.3100"
"2016/05/12","67.9700","2574490.0000","69.3400","69.4889","67.4400"
"2016/05/11","68.9200","2660369.0000","70.3200","70.3200","68.7500"
"2016/05/10","70.4600","6236360.0000","69.1900","70.4600","68.6500"
"2016/05/09","69.1300","2320682.0000","69.4000","69.5400","68.6900"
"2016/05/06","69.2200","1872185.0000","69.0100","69.4800","68.3500"
"2016/05/05","69.2700","3058341.0000","69.4500","69.8350","69.0400"
"2016/05/04","69.2300","4333115.0000","69.4600","69.8200","68.7700"
"2016/05/03","70.1000","4670859.0000","69.6500","70.3900","69.1300"
"2016/05/02","70.0400","4575681.0000","70.3300","70.4700","69.5400"
"2016/04/29","70.0900","6485753.0000","68.9800","70.4300","68.6400"
"2016/04/28","69.2400","7221032.0000","67.6300","70.7500","67.5600"
"2016/04/27","68.6800","6207326.0000","67.0500","68.9050","67.0100"
"2016/04/26","67.0000","4444797.0000","67.4000","67.5100","66.5000"
"2016/04/25","66.9800","3443772.0000","66.7500","67.0800","66.4100"
"2016/04/22","66.5400","5375738.0000","68.2300","68.3200","65.5600"
"2016/04/21","68.2300","4476914.0000","67.7300","69.2500","67.7300"
"2016/04/20","67.8600","5106318.0000","67.1900","68.4000","66.8700"
"2016/04/19","67.8100","5440748.0000","67.6200","68.8300","67.3800"
"2016/04/18","67.5400","4992569.0000","67.7900","67.8100","66.6750"
"2016/04/15","67.9200","4420244.0000","67.8900","68.5800","67.7700"
"2016/04/14","67.8400","4324209.0000","67.6500","68.1500","67.2600"
"2016/04/13","67.6300","3471630.0000","67.8800","67.9900","67.3800"
"2016/04/12","67.3400","3384554.0000","67.1300","67.5750","66.9000"
"2016/04/11","67.1200","6513671.0000","66.7500","68.0700","66.6600"
"2016/04/08","66.5700","9372423.0000","66.0000","66.6250","65.7390"
"2016/04/07","65.5300","4226982.0000","65.8900","66.0300","65.1050"
"2016/04/06","66.1400","3508701.0000","66.0700","66.3100","65.4400"
"2016/04/05","65.8400","5785318.0000","65.8800","66.0900","65.2600"
"2016/04/04","66.3600","5528188.0000","67.1300","67.3600","66.1600"
"2016/04/01","67.1300","18177980.0000","67.4800","68.0700","66.5000"
"2016/03/31","71.1800","4377190.0000","71.5900","71.8150","71.0200"
"2016/03/30","71.5500","2362699.0000","71.4000","71.7700","70.4300"
"2016/03/29","70.7000","4708903.0000","70.9800","71.4500","70.6600"
"2016/03/28","71.3400","6831583.0000","70.0990","71.8400","70.0000"
"2016/03/24","68.6400","5624402.0000","69.0200","69.7200","68.3700"
"2016/03/23","69.6000","7107990.0000","70.5500","70.8300","69.1900"
"2016/03/22","70.9200","7182973.0000","70.8900","71.2800","69.9900"
"2016/03/21","72.3000","13664460.0000","72.5600","72.8500","71.8200"
"2016/03/18","73.1600","13530570.0000","72.6100","73.8900","72.2500"
"2016/03/17","71.8000","4545582.0000","70.9800","71.8200","70.5400"
"2016/03/16","71.2400","3382967.0000","69.9800","71.6900","69.8451"
"2016/03/15","70.4100","4007640.0000","70.0600","71.0300","70.0100"
"2016/03/14","70.9300","8951393.0000","71.0500","71.3000","69.9400"
"2016/03/11","68.8900","1878081.0000","68.9700","69.1700","68.3950"
"2016/03/10","67.9600","2281313.0000","68.7400","69.1450","66.7200"
"2016/03/09","68.5900","2283898.0000","68.7400","68.7700","68.0900"
"2016/03/08","68.4100","4362110.0000","68.9000","69.4500","68.1800"
"2016/03/07","69.5400","2742271.0000","68.5100","69.5400","68.3520"
"2016/03/04","68.9800","1828883.0000","68.8000","69.2800","68.4000"
"2016/03/03","68.6800","2341004.0000","68.5700","69.0050","68.0600"
"2016/03/02","68.8300","2733640.0000","68.5700","69.0000","68.1400"
"2016/03/01","68.9300","3416008.0000","68.3300","69.1800","68.2800"
"2016/02/29","68.1500","4899995.0000","68.3300","68.8500","67.6800"
"2016/02/26","68.1500","2961937.0000","68.9700","69.0000","67.8000"
"2016/02/25","68.3000","4236246.0000","67.5600","68.3300","66.7750"
"2016/02/24","67.0300","3740715.0000","65.6400","67.2600","65.0300"
"2016/02/23","66.2700","3016301.0000","66.5100","66.8600","66.0500"
"2016/02/22","66.7900","5341629.0000","66.2100","67.5300","66.1800"
"2016/02/19","65.7100","3596820.0000","64.5000","65.8100","64.2500"
"2016/02/18","64.9400","7969291.0000","64.1000","65.6800","64.0000"
"2016/02/17","66.6800","4905150.0000","65.7400","67.8800","65.6500"
"2016/02/16","65.0600","5516178.0000","64.2700","65.5450","63.9800"
"2016/02/12","63.8000","3711604.0000","62.0600","63.8900","61.6300"
"2016/02/11","61.5900","4797570.0000","60.5000","62.1800","60.1000"
"2016/02/10","61.3800","3575455.0000","61.6300","62.8400","61.1800"
"2016/02/09","60.7700","5311054.0000","59.0000","61.6300","59.0000"
"2016/02/08","59.4400","5115953.0000","59.5900","59.8000","57.8900"
